8194	把架子上的灰尘擦一下。	把架子上的灰塵擦一下。	bǎ jiàzi shàng de huīchén cā yīxià 。	The dust on the shelf wipe.
8195	旧杂志卖完了。	舊雜誌賣完瞭。	jiù zázhì màiwán le 。	Old magazines sold out.
8196	一块圆桌玻璃被打碎了。	一塊圓桌玻璃被打碎瞭。	yīkuài yuánzhuō bōli bèi dǎsuì le 。	A round table glass is broken.
8197	桌子腿被他装好了。	桌子腿被他裝好瞭。	zhuōzi tuǐ bèi tā zhuānghǎo le 。	Table leg he fitted.
8198	你把衣服晾出来！	你把衣服晾齣來！	nǐ bǎ yīfú liàng chūlái ！	You put the clothes to dry out!
8199	衣服被晾出去了。	衣服被晾齣去瞭。	yīfú bèi liàng chūqù le 。	Clothes were hanging out.
8200	给大家唱个歌吧？	給大傢唱個歌吧？	gěi dàjiā chàngge gē ba ？	For everyone to sing a song, right?
8201	行。唱个什么？	行。唱個什麼？	xíng 。 chàngge shénme ？	Row. Sing what?
8202	我这个歌唱得好不好？	我這個歌唱得好不好？	wǒ zhège gēchàng de hǎobuhǎo ？	My singing well or not?
8203	挺好的，不差。	挺好的，不差。	tǐng hào de ， bùchà 。	Very good, not bad.
8204	你看这两张照片哪张好？	你看這兩張照片哪張好？	nǐ kàn zhè liǎngzhāng zhàopiàn nǎzhāng hào ？	You see these two pictures which Zhang good?
8205	西班牙人最爱在晚上外出散散步、乘乘凉。	西班牙人最愛在晚上外齣散散步、乘乘涼。	xībānyárén zuìài zài wǎnshàng wàichū sànsànbù  chéng chéngliáng 。	Spaniards love to go out for a walk at night, take the shade.
8206	我想是这张好。	我想是這張好。	wǒ xiǎng shì zhè zhānghǎo 。	I think this is good.
8207	请随便选。	請隨便選。	qǐng suíbiàn xuǎn 。	Please pick.
8208	这个东西是你的吗？	這個東西是你的嗎？	zhège dōngxi shì nǐ de mǎ ？	The thing is that you do?
8209	那位医生是儿童疾病的专家。	那位醫生是兒童疾病的專傢。	nàwèi yīshēng shì értóng jíbìng de zhuānjiā 。	The doctor is an expert in childhood diseases.
8210	是我的，不是他的。	是我的，不是他的。	shì wǒ de ， bùshì tā de 。	Is mine, not his.
8211	你知道这件事吗？	你知道這件事嗎？	nǐ zhīdào zhèjiàn shì mǎ ？	Do you know this?
8212	怎么不知道呢？	怎麼不知道呢？	zěnme bù zhīdào ní ？	I do not know how it?
8213	我为什么一定要知道呢？	我為什麼一定要知道呢？	wǒ wèishénme yīdìng yào zhīdào ní ？	Why do I have to know about it?
8214	请问怎样打电话到日本？	請問怎樣打電話到日本？	qǐngwèn zěnyàng dǎdiànhuà dào rìběn ？	How do you call to Japan?
8215	你不关心，所以不知道。	你不關心，所以不知道。	nǐ bù guānxīn ， suǒyǐ bù zhīdào 。	You do not care, so I do not know.
8216	我很爱你。	我很愛你。	wǒ hěn ài nǐ 。	I love you very much.
8217	我就是佩服你。	我就是佩服你。	wǒ jiùshì pèifú nǐ 。	I just admire you.
8218	那座大厦天台的景色很美的，想去看看吗？	那座大廈天颱的景色很美的，想去看看嗎？	nàzuò dàshà tiāntāi de jǐngsè hěn měidí ， xiǎng qù kànkan mǎ ？	Rooftop view of the mansion beautiful, want to see it?
8219	你无论用甚么方法，结果都是一样。	你無論用甚麼方法，結果都是一樣。	nǐ wúlùn yòng shénme fāngfǎ ， jiéguǒ dōu shì yīyàng 。	No matter what method you use, the result is the same.
8220	我明天去图书馆温习。	我明天去圖書館溫習。	wǒ míngtiān qù túshūguǎn wēnxí 。	I go to the library review tomorrow.
8221	爱因斯坦是个数学天才。	愛因斯坦是個數學天纔。	àiyīnsītǎn shì ge shùxué tiāncái 。	Einstein was a mathematical genius.
8222	我渴得要命。	我渴得要命。	wǒ kěde yàomìng 。	I'm dying of thirst.
8223	他没有做错。	他沒有做錯。	tā méiyǒu zuòcuò 。	He did nothing wrong.
8224	我去过北海道。	我去過北海道。	wǒ qùguò běihǎidào 。	I have been to Hokkaido.
8225	用英文写情信不容易写得好。	用英文寫情信不容易寫得好。	yòng yīngwén xiě qíngxìn bù róngyì xiě de hào 。	Write love letters in English is not easy to write well.
8226	「这些字母全都左右倒转了！」「才不是呢，这是俄文，俄文的字母就是这样写的。」	「這些字母全都左右倒轉瞭！」「纔不是呢，這是俄文，俄文的字母就是這樣寫的。」	「 zhèxiē zìmǔ quándōu zuǒyòu dàozhuǎn le ！ 」 「 cái bùshì ní ， zhèshì éwén ， éwén de zìmǔ jiùshì zhèyàng xiě de 。 」	"These letters are all around reversed!" "Was not it, this is Russian, Russian letters was written."
8227	超速驾驶是很危险的。	超速駕駛是很危險的。	chāosù jiàshǐ shì hěn wēixiǎn de 。	Speeding is very dangerous.
8228	虽然冷战已经过了这么多年，俄罗斯人和德国人之间的仇恨还是没有消除，在苏联曾经侵佔过的地区，这种仇恨就更深了。	雖然冷戰已經過瞭這麼多年，俄羅斯人和德國人之間的仇恨還是沒有消除，在蘇聯曾經侵佔過的地區，這種仇恨就更深瞭。	suīrán lěngzhan yǐjīng guòle zhème duōnián ， éluósī rén hé déguórén zhījiān de chóuhèn háishi méiyǒu xiāochú ， zài sūlián céngjīng qīnzhàn guòde dìqū ， zhèzhǒng chóuhèn jiù gēngshēn le 。	Although the Cold War has been over for so many years, the hatred between the Russians and the German people did not eliminate, the Soviet Union had once occupied the area, this hatred deeper.
8229	我也去了。	我也去瞭。	wǒ yě qù le 。	I went.
8230	林子大了什么鸟都有。	林子大瞭什麼鳥都有。	línzi dà le shénme niǎo dōu yǒu 。	Big woods, what birds are.
8231	要是你来得了，那就太好了。	要是你來得瞭，那就太好瞭。	yàoshi nǐ láide le ， nà jiù tàihǎole 。	If you had to, it would be great.
8232	您可能找不到。	您可能找不到。	nín kěnéng zhǎo bùdào 。	You might not find.
8233	要是你有空的话，我们就去购物吧。	要是你有空的話，我們就去購物吧。	yàoshi nǐ yǒukòng dehuà ， wǒmen jiù qù gòuwù ba 。	If you have time, we'll go shopping.
8234	关于这件事。。。我真的不知道。	關於這件事。。。我真的不知道。	guānyú zhèjiàn shì 。 。 。 wǒ zhēnde bù zhīdào 。	Regarding this matter. . . I really do not know.
8235	我们工作完后就回家了。	我們工作完後就迴傢瞭。	wǒmen gōngzuò wánhòujiù huíjiā le 。	We went home after work.
8236	社会不是在进步，而是在退步。	社會不是在進步，而是在退步。	shèhuì bùshì zài jìnbù ， érshì zài tuìbù 。	Society is not progressing, but regressing.
8237	总统不由自主地笑了起来。	總統不由自主地笑瞭起來。	zǒngtǒng bùyóuzìzhǔ dì xiàoliǎoqǐlái 。	The president could not help laughing.
8238	保罗去年赚了很多钱。	保羅去年賺瞭很多錢。	bǎoluó qùnián zhuàn le hěnduō qián 。	Paul made a lot of money last year.
8239	这本书我是买给自己的，不是买给老婆的。	這本書我是買給自己的，不是買給老婆的。	zhèběn shū wǒ shì mǎigěi zìjǐ de ， bùshì mǎi jǐ lǎopó de 。	The book I bought for myself, not to buy for his wife.
8240	那位作家用过的家俱全都存放在这间博物馆里。	那位作傢用過的傢俱全都存放在這間博物館裏。	nàwèi zuòjiā yòngguò de jiājù quándōu cúnfàng zài zhèjiān bówùguǎn lǐ 。	The writer used furniture are all kept in this museum.
8241	他在街市卖鱼卖了许多年了，这些年来每逢星期二都会在街市见到他。	他在街市賣魚賣瞭許多年瞭，這些年來每逢星期二都會在街市見到他。	tā zài jiēshì màiyú mài le xǔduōnián le ， zhèxiēniánlái měiféng xīngqīèr dōu huì zài jiēshì jiàndào tā 。	He sold the fish at the market for many years, these years will see him every Tuesday in downtown.
8242	你一定要帮帮她。	你一定要幫幫她。	nǐ yīdìng yào bāngbāng tā 。	You must help her.
8243	我快走了。	我快走瞭。	wǒ kuài zǒu le 。	I brisk walking.
8244	这是你的自行车吗？	這是你的自行車嗎？	zhè shì nǐ de zìxíngchē mǎ ？	This is your bike?
8245	咖啡师们该创造一个情景喜剧。	咖啡師們該創造一個情景喜劇。	kāfēishī men gāi chuàngzào yīgè qíngjǐngxǐjù 。	The baristas create a sitcom.
8246	我买了一张日报。	我買瞭一張日報。	wǒ mǎi le yīzhāng rìbào 。	I bought a newspaper.
8247	她只是为了反对而反对。	她隻是為瞭反對而反對。	tā zhǐshì wéi le fǎnduì ér fǎnduì 。	She just to oppose and oppose.
8248	我去和朋友喝了杯啤酒。	我去和朋友喝瞭杯啤酒。	wǒ qù hé péngyou hē le bēi píjiǔ 。	I went with friends to drink a glass of beer.
8249	小心恶意邮件。	小心惡意郵件。	xiǎoxīn èyì yóujiàn 。	Be careful malicious messages.
8250	该国对其邻国宣战了。	該國對其鄰國宣戰瞭。	gāiguó duì qí línguó xuānzhàn le 。	The country declared war on its neighbors.
8251	如果你吃这药，你会觉得好一点。	如果你吃這藥，你會覺得好一點。	rúguǒ nǐ chī zhèyào ， nǐ huì juéde hào yīdiǎn 。	If you take the medicine, you will feel better.
8252	我不想参加典礼。	我不想參加典禮。	wǒ bùxiǎng cānjiā diǎnlǐ 。	I do not want to participate in the ceremony.
8253	我父母反对我妹妹嫁一个外国人。	我父母反對我妹妹嫁一個外國人。	wǒ fùmǔ fǎnduì wǒ mèimei jià yīgè wàiguórén 。	My parents oppose my sister to marry a foreigner.
8254	森林中的空气很纯净。	森林中的空氣很純淨。	sēnlín zhōng de kōngqì hěn chúnjìng 。	Forest air is very pure.
8255	沿着这条大道走，你就会找到电影院了。	沿著這條大道走，你就會找到電影院瞭。	yánzhe zhè tiáo dàdào zǒu ， nǐ jiù huì zhǎodào diànyǐngyuàn le 。	Go down this road, you will find the cinema.
8256	他不喜欢夏天的炎热。	他不喜歡夏天的炎熱。	tā bù xǐhuan xiàtiān de yánrè 。	He does not like the heat of the summer.
8257	Bill会赢的，不是吗 ?	Bill會贏的，不是嗎 ?	bill huì yíng de ， bùshì mǎ   ?	Bill will win, is not it?
8258	我早上六点起床。	我早上六點起床。	wǒ zǎoshang liùdiǎn qǐchuáng 。	I get up at six in the morning.
8259	我碰巧在图书馆看见你妈妈。	我碰巧在圖書館看見你媽媽。	wǒ pèngqiǎozài túshūguǎn kànjiàn nǐ māma 。	I happened to see your mother in the library.
8260	我学两种外语。	我學兩種外語。	wǒxué liǎngzhǒng wàiyǔ 。	I learned two foreign languages.
8261	很明显他在说谎。	很明顯他在說謊。	hěn míngxiǎn tā zài shuōhuǎng 。	Obviously he's lying.
8262	由于我的疏忽，事故发生了。	由於我的疏忽，事故發生瞭。	yóuyú wǒ de shūhū ， shìgù fāshēng le 。	Because of my negligence, accident happened.
8263	你喜欢什么就拿什么。	你喜歡什麼就拿什麼。	nǐ xǐhuan shénme jiù ná shénme 。	What do you like on what means.
8264	我们的老师试着使用一种英语教学的新方法。	我們的老師試著使用一種英語教學的新方法。	wǒmen de lǎoshī shìzhe shǐyòng yīzhǒng yīngyǔjiāoxué de xīn fāngfǎ 。	Our teachers try to use a new method of teaching English.
8265	我从一开始就错了。	我從一開始就錯瞭。	wǒ cóng yī kāishǐ jiù cuò le 。	I was wrong from the start.
8266	她死于胃癌。	她死於胃癌。	tā sǐ yú wèiái 。	She died of stomach cancer.
8267	他比以前学得更努力了。	他比以前學得更努力瞭。	tā bǐ yǐqián xuéde gēng nǔlì le 。	He learned more effort than before.
8268	没有什么比战争更糟的了。	沒有什麼比戰爭更糟的瞭。	méiyǒu shénme bǐ zhànzhēng gēngzāo de le 。	There's nothing worse than a war.
8269	有很多人在这里散步。	有很多人在這裏散步。	yǒu hěnduō rén zài zhèlǐ sànbù 。	There are a lot of people walking here.
8270	我让她等了一分钟。	我讓她等瞭一分鍾。	wǒ ràng tā děng le yīfènzhōng 。	I asked her to wait a minute.
8271	你愿意等吗 ?	你願意等嗎 ?	nǐ yuànyì děng mǎ   ?	Would you like to wait?
8272	他就是我们所谓的绅士。	他就是我們所謂的紳士。	tā jiùshì wǒmen suǒwèi de shēnshì 。	He is what we call a gentleman.
8273	她已经坠入爱河了吗 ?	她已經墜入愛河瞭嗎 ?	tā yǐjīng zhuìrù àihé le mǎ   ?	She has been in love yet?
8274	在火灾中我掉了我的鞋。	在火災中我掉瞭我的鞋。	zài huǒzāi zhōng wǒ diào le wǒ de xié 。	In the fire I lost my shoes.
8275	他一开始不喜欢她。	他一開始不喜歡她。	tā yī kāishǐ bù xǐhuan tā 。	He initially did not like her.
8276	他在农场从早工作到晚。	他在農場從早工作到晚。	tā zài nóngchǎng cóng zǎo gōngzuò dào wǎn 。	He worked from morning to evening on the farm.
8277	钱买不到幸福。	錢買不到幸福。	qián mǎibudào xìngfú 。	Money can not buy happiness.
8278	我们休息一下吧。	我們休息一下吧。	wǒmen xiūxi yīxià ba 。	We have a rest.
8279	Bob问了老师几个问题。	Bob問瞭老師幾個問題。	bob wèn le lǎoshī jǐge wèntí 。	Bob asked the teacher a few questions.
8280	酒的消费每年都在上升。	酒的消費每年都在上升。	jiǔ de xiāofèi měinián dōu zài shàngshēng 。	Consumption of alcohol each year are on the rise.
8281	欢迎会在餐厅举行。	歡迎會在餐廳舉行。	huānyínghuì zài cāntīng jǔxíng 。	Welcome will be held at the restaurant.
8282	大家都知道他在战争中失去了他的腿。	大傢都知道他在戰爭中失去瞭他的腿。	dàjiā dōu zhīdào tā zài zhànzhēng zhōng shīqù le tā de tuǐ 。	We all know that he lost his leg in the war.
8283	我再也不喜欢他了。	我再也不喜歡他瞭。	wǒ zàiyě bù xǐhuan tā le 。	I never liked him.
8284	他对什么都感好奇。	他對什麼都感好奇。	tā duì shénme dōu gǎn hàoqí 。	He has a sense of curiosity about something.
8285	玛丽对政治感兴趣。	瑪麗對政治感興趣。	mǎlì duì zhèngzhì gǎnxìngqù 。	Mary is interested in politics.
8286	你咳嗽、打喷嚏或打哈欠的时候要捂住你的嘴。	你咳嗽、打噴嚏或打哈欠的時候要捂住你的嘴。	nǐ késou  dǎpēntì huò dǎhāqian de shíhou yào wǔzhù nǐ de zuǐ 。	You cough, sneeze or yawn when you want to cover your mouth.
8287	除了我，没有人觉得饿了。	除瞭我，沒有人覺得餓瞭。	chúle wǒ ， méiyǒu rén juéde è le 。	In addition to me, no one felt hungry.
